 F22S, F22R, F13S, F13R, F3S, F12S, F12R, F20S, F7S, F15S, F15R, F2S, F5S
0.4492753623188406,0.4647887323943662,0.5135135135135135,0.6567164179104478,0.578125,0.6981132075471698,0.7017543859649122,0.7466666666666667,0.9423076923076923,0.8732394366197183,0.8333333333333334,0.82,0.9642857142857143
0.7681159420289855,0.7605633802816901,0.9054054054054054,0.8955223880597015,0.578125,0.7924528301886793,0.8421052631578947,0.84,0.6923076923076923,0.8732394366197183,0.8181818181818182,0.72,0.75
0.8115942028985508,0.6197183098591549,0.43243243243243246,0.43283582089552236,0.6875,0.7547169811320755,0.6842105263157895,1.0,0.8269230769230769,0.8591549295774648,0.7575757575757576,0.74,0.8928571428571429
0.0,0.14084507042253522,0.17567567567567569,0.31343283582089554,0.421875,0.7169811320754716,0.9122807017543859,0.68,0.5961538461538461,0.5070422535211268,0.4696969696969697,0.7,0.42857142857142855
0.2028985507246377,0.18309859154929578,0.2972972972972973,0.2537313432835821,0.5625,0.8490566037735849,0.8245614035087719,0.8933333333333333,0.9423076923076923,0.8591549295774648,0.7727272727272727,0.78,0.8928571428571429
0.6811594202898551,0.39436619718309857,0.7297297297297297,0.7164179104477612,0.671875,0.7547169811320755,0.7894736842105263,0.8933333333333333,0.7307692307692307,0.8873239436619719,0.7727272727272727,0.54,0.7321428571428571
0.7101449275362319,0.5915492957746479,0.6081081081081081,0.6567164179104478,0.546875,0.49056603773584906,0.6491228070175439,0.7733333333333333,0.75,0.8591549295774648,0.8787878787878788,0.68,0.8571428571428571
0.5942028985507246,0.6619718309859155,0.3918918918918919,0.4925373134328358,0.625,0.32075471698113206,0.6491228070175439,0.8,0.7115384615384616,0.8028169014084507,0.8181818181818182,0.62,0.8214285714285714
0.7391304347826086,0.6338028169014085,0.7432432432432432,0.7313432835820896,0.71875,0.20754716981132076,0.3684210526315789,0.9066666666666666,0.36538461538461536,0.8028169014084507,0.7424242424242424,0.64,0.8035714285714286
0.6666666666666666,0.5774647887323944,0.6621621621621622,0.6567164179104478,0.671875,0.7547169811320755,0.6666666666666666,0.9466666666666667,0.7884615384615384,0.8873239436619719,0.8484848484848485,0.66,0.875
0.3333333333333333,0.323943661971831,0.5,0.6716417910447762,0.671875,0.7547169811320755,0.6666666666666666,0.6933333333333334,0.7115384615384616,0.8450704225352113,0.8181818181818182,0.86,0.7678571428571429
0.6086956521739131,0.5492957746478874,0.7162162162162162,0.8059701492537313,0.65625,0.7547169811320755,0.7017543859649122,0.92,0.8846153846153846,0.9295774647887324,0.8636363636363636,0.8,0.7321428571428571
0.13043478260869565,0.5774647887323944,0.33783783783783783,0.31343283582089554,0.3125,0.8490566037735849,0.6666666666666666,0.5466666666666666,0.9423076923076923,0.5070422535211268,0.3939393939393939,0.62,0.3392857142857143
0.5072463768115942,0.4225352112676056,0.6081081081081081,0.6716417910447762,0.65625,0.660377358490566,0.7894736842105263,0.7733333333333333,0.75,0.7887323943661971,0.8333333333333334,0.62,0.8571428571428571
0.5942028985507246,0.6056338028169014,0.8378378378378378,0.7164179104477612,0.53125,0.660377358490566,0.7192982456140351,0.5466666666666666,0.8461538461538461,0.4647887323943662,0.5303030303030303,0.76,0.5892857142857143
0.7536231884057971,0.6056338028169014,0.7972972972972973,0.746268656716418,0.640625,0.7358490566037735,0.8596491228070176,0.7466666666666667,0.8846153846153846,0.7746478873239436,0.8484848484848485,0.7,0.5535714285714286
0.10144927536231885,0.36619718309859156,0.17567567567567569,0.417910447761194,0.453125,0.1509433962264151,0.0,0.7466666666666667,0.4230769230769231,0.6901408450704225,0.6363636363636364,0.42,0.6428571428571429
0.6376811594202898,0.704225352112676,0.5945945945945946,0.9253731343283582,0.625,0.8301886792452831,0.9122807017543859,0.7066666666666667,0.6346153846153846,0.5633802816901409,0.6666666666666666,0.4,0.6964285714285714
0.7391304347826086,0.6901408450704225,0.4864864864864865,0.44776119402985076,0.546875,0.4528301886792453,0.5263157894736842,0.84,0.7307692307692307,0.8309859154929577,0.7424242424242424,0.48,0.9464285714285714
0.855072463768116,0.6197183098591549,0.7432432432432432,0.6119402985074627,0.703125,0.7924528301886793,0.6666666666666666,0.8533333333333334,0.5769230769230769,0.9154929577464789,0.8333333333333334,0.68,0.8571428571428571
0.5942028985507246,0.9154929577464789,0.43243243243243246,0.5373134328358209,0.296875,0.5283018867924528,0.7192982456140351,0.29333333333333333,0.6730769230769231,0.2112676056338028,0.24242424242424243,0.52,0.0
0.6666666666666666,0.704225352112676,0.6891891891891891,0.8805970149253731,0.53125,0.9433962264150944,0.9298245614035088,0.9466666666666667,0.8846153846153846,0.8732394366197183,0.7424242424242424,0.74,0.7321428571428571
0.6956521739130435,0.5633802816901409,0.6486486486486487,0.6268656716417911,0.609375,0.6226415094339622,0.7017543859649122,0.7866666666666666,0.6923076923076923,0.8028169014084507,0.7272727272727273,0.92,0.8214285714285714
0.18840579710144928,0.323943661971831,0.43243243243243246,0.582089552238806,0.4375,0.39622641509433965,0.6842105263157895,0.7066666666666667,0.7692307692307693,0.8591549295774648,0.8333333333333334,0.8,0.8214285714285714
0.6231884057971014,0.5352112676056338,0.6891891891891891,0.7611940298507462,0.546875,0.49056603773584906,0.6491228070175439,0.76,0.5384615384615384,0.7323943661971831,0.8939393939393939,0.78,0.8392857142857143
0.6666666666666666,0.6056338028169014,0.7702702702702703,0.835820895522388,0.734375,0.9056603773584906,0.8245614035087719,0.7733333333333333,0.9230769230769231,0.7887323943661971,0.8181818181818182,0.54,0.8392857142857143
0.2318840579710145,0.2676056338028169,0.3108108108108108,0.29850746268656714,0.515625,0.6415094339622641,0.6491228070175439,0.7466666666666667,0.5961538461538461,0.7887323943661971,0.6666666666666666,0.84,0.625
0.2028985507246377,0.18309859154929578,0.3918918918918919,0.2835820895522388,0.59375,0.2641509433962264,0.6140350877192983,0.7333333333333333,0.7692307692307693,0.8028169014084507,0.6818181818181818,0.8,0.7678571428571429
0.8840579710144928,0.8309859154929577,0.6621621621621622,0.746268656716418,0.484375,0.6981132075471698,0.6666666666666666,0.8133333333333334,0.7115384615384616,0.5774647887323944,0.7272727272727273,0.58,0.7321428571428571
0.4057971014492754,0.39436619718309857,0.47297297297297297,0.47761194029850745,0.296875,0.5660377358490566,0.7543859649122807,0.6133333333333333,0.7692307692307693,0.7605633802816901,0.4393939393939394,0.38,0.7857142857142857
0.6811594202898551,0.6338028169014085,0.6756756756756757,0.746268656716418,0.59375,0.7358490566037735,0.7368421052631579,0.7733333333333333,0.8846153846153846,0.8169014084507042,0.7878787878787878,0.7,0.8571428571428571
0.782608695652174,0.647887323943662,0.7972972972972973,0.746268656716418,0.25,0.6415094339622641,0.7894736842105263,0.4533333333333333,0.75,0.2535211267605634,0.5757575757575758,0.34,0.30357142857142855
0.36231884057971014,0.49295774647887325,0.1891891891891892,0.31343283582089554,0.015625,0.05660377358490566,0.3508771929824561,0.08,0.057692307692307696,0.2535211267605634,0.3333333333333333,0.2,0.625
0.5217391304347826,0.43661971830985913,0.7432432432432432,0.7164179104477612,0.515625,0.6415094339622641,0.7894736842105263,0.68,0.7115384615384616,0.4647887323943662,0.5151515151515151,0.58,0.9285714285714286
0.17391304347826086,0.16901408450704225,0.10810810810810811,0.26865671641791045,0.25,0.5471698113207547,0.22807017543859648,0.6933333333333334,0.6346153846153846,0.4084507042253521,0.3787878787878788,0.74,0.6428571428571429
0.782608695652174,0.7183098591549296,0.6891891891891891,0.8059701492537313,0.59375,0.6792452830188679,0.8771929824561403,0.8133333333333334,0.7307692307692307,0.7464788732394366,0.803030303030303,0.4,0.5714285714285714
0.7101449275362319,0.6056338028169014,0.7567567567567568,0.6268656716417911,0.546875,0.6037735849056604,0.7368421052631579,0.7333333333333333,0.46153846153846156,0.7323943661971831,0.8636363636363636,0.28,0.5357142857142857
0.782608695652174,0.6619718309859155,0.7027027027027027,0.8955223880597015,0.71875,0.8867924528301887,0.9649122807017544,0.7866666666666666,0.7884615384615384,0.647887323943662,0.7878787878787878,0.98,0.6964285714285714
0.34782608695652173,0.056338028169014086,0.13513513513513514,0.07462686567164178,0.046875,0.8113207547169812,0.7543859649122807,0.5066666666666667,0.8076923076923077,0.16901408450704225,0.3484848484848485,0.72,0.5714285714285714
0.6086956521739131,0.5492957746478874,0.6621621621621622,0.6417910447761194,0.5625,0.9056603773584906,0.7543859649122807,0.8266666666666667,0.7692307692307693,0.8450704225352113,0.7878787878787878,0.78,0.6428571428571429
0.3333333333333333,0.19718309859154928,0.6756756756756757,0.7313432835820896,0.625,0.39622641509433965,0.49122807017543857,0.76,0.5961538461538461,0.8309859154929577,0.9393939393939394,0.72,0.7857142857142857
0.7246376811594203,0.5352112676056338,0.972972972972973,0.9104477611940298,0.6875,0.6981132075471698,0.7894736842105263,0.9333333333333333,0.7307692307692307,0.8873239436619719,0.8787878787878788,0.62,0.6607142857142857
0.6956521739130435,0.5633802816901409,0.5540540540540541,0.5373134328358209,0.734375,0.6037735849056604,0.7543859649122807,0.6933333333333334,0.7307692307692307,0.8028169014084507,0.7424242424242424,1.0,0.8571428571428571
0.7536231884057971,0.6338028169014085,0.6216216216216216,0.7164179104477612,0.65625,0.8301886792452831,0.8947368421052632,0.8266666666666667,0.8461538461538461,0.7605633802816901,0.7575757575757576,0.64,0.7678571428571429
0.6376811594202898,0.6338028169014085,0.7702702702702703,0.6865671641791045,0.71875,0.8301886792452831,0.7894736842105263,0.5733333333333334,0.6538461538461539,0.704225352112676,0.6818181818181818,1.0,0.6428571428571429
0.4782608695652174,0.4647887323943662,0.7162162162162162,0.7313432835820896,0.5625,0.7169811320754716,0.8070175438596491,0.6,0.7307692307692307,0.8309859154929577,0.8484848484848485,0.8,0.8392857142857143
0.4782608695652174,0.6197183098591549,0.7702702702702703,0.8059701492537313,0.53125,0.5660377358490566,0.8070175438596491,0.7466666666666667,0.5961538461538461,0.7464788732394366,0.7575757575757576,0.9,0.7857142857142857
0.8985507246376812,1.0,0.6486486486486487,0.6417910447761194,0.5625,0.7735849056603774,0.7894736842105263,0.96,0.6730769230769231,0.8028169014084507,0.7575757575757576,0.82,0.7321428571428571
0.7101449275362319,0.6619718309859155,0.8378378378378378,0.9253731343283582,0.6875,0.7358490566037735,0.8596491228070176,0.8666666666666667,0.8653846153846154,0.8450704225352113,0.8787878787878788,0.82,0.7857142857142857
0.8405797101449275,0.7183098591549296,0.5135135135135135,0.6119402985074627,0.53125,0.7735849056603774,0.8947368421052632,0.9466666666666667,0.6346153846153846,0.7605633802816901,0.7878787878787878,0.34,0.6607142857142857
0.4492753623188406,0.352112676056338,0.527027027027027,0.5373134328358209,0.609375,0.5471698113207547,0.6491228070175439,0.72,0.7884615384615384,0.8169014084507042,0.803030303030303,0.86,0.8214285714285714
0.6086956521739131,0.6338028169014085,0.7837837837837838,0.7910447761194029,0.828125,0.5849056603773585,0.5789473684210527,0.5466666666666666,0.7307692307692307,0.7887323943661971,0.7424242424242424,0.66,0.7142857142857143
0.7246376811594203,0.6197183098591549,0.7297297297297297,0.7164179104477612,0.609375,0.7169811320754716,0.6666666666666666,0.8,0.7884615384615384,0.8169014084507042,0.8636363636363636,0.8,0.875
0.8405797101449275,0.7323943661971831,0.8243243243243243,0.7910447761194029,0.71875,0.8113207547169812,0.7017543859649122,0.92,0.9615384615384616,0.9154929577464789,0.8787878787878788,0.68,0.7142857142857143
0.9130434782608695,0.7605633802816901,0.6891891891891891,0.6567164179104478,0.796875,0.5283018867924528,0.6140350877192983,0.9466666666666667,0.7115384615384616,0.7605633802816901,0.7272727272727273,0.72,0.625
0.8695652173913043,0.704225352112676,0.7837837837837838,0.7910447761194029,0.609375,0.8301886792452831,0.8245614035087719,0.9866666666666667,0.8461538461538461,0.8873239436619719,0.7878787878787878,0.8,0.7678571428571429
0.8260869565217391,0.7464788732394366,0.9324324324324325,0.9402985074626866,0.6875,0.8867924528301887,0.8771929824561403,0.92,0.8269230769230769,0.9577464788732394,0.9090909090909091,0.88,0.6607142857142857
0.6666666666666666,0.5492957746478874,0.7702702702702703,0.8059701492537313,0.734375,0.7547169811320755,0.7192982456140351,0.8666666666666667,0.7115384615384616,0.8169014084507042,0.8484848484848485,0.86,0.9464285714285714
0.6666666666666666,0.4507042253521127,0.6081081081081081,0.582089552238806,0.515625,0.6415094339622641,0.6491228070175439,0.7066666666666667,0.6923076923076923,0.7887323943661971,0.8484848484848485,0.82,0.6964285714285714
0.7246376811594203,0.5774647887323944,0.6891891891891891,0.5373134328358209,0.5625,0.660377358490566,0.45614035087719296,0.8666666666666667,0.8076923076923077,0.8591549295774648,0.6818181818181818,0.66,0.6964285714285714
0.6521739130434783,0.4507042253521127,0.7567567567567568,0.7910447761194029,0.609375,0.6415094339622641,0.7192982456140351,0.7733333333333333,0.6923076923076923,0.8591549295774648,0.7727272727272727,0.76,0.8571428571428571
0.9130434782608695,0.7746478873239436,0.9459459459459459,0.8955223880597015,0.734375,0.8867924528301887,0.8245614035087719,0.8266666666666667,0.9038461538461539,0.8591549295774648,0.8787878787878788,0.76,0.5892857142857143
0.782608695652174,0.7605633802816901,0.8108108108108109,0.8059701492537313,0.65625,0.6792452830188679,0.7192982456140351,0.92,0.8076923076923077,0.8591549295774648,0.8787878787878788,0.72,0.8571428571428571
0.6956521739130435,0.6619718309859155,0.9594594594594594,0.9253731343283582,0.734375,0.8867924528301887,0.8596491228070176,0.8133333333333334,0.7884615384615384,0.9154929577464789,0.8181818181818182,0.56,0.6607142857142857
0.4927536231884058,0.36619718309859156,0.9324324324324325,1.0,0.796875,0.7169811320754716,0.8070175438596491,0.8266666666666667,0.8076923076923077,1.0,1.0,0.76,0.7857142857142857
0.6811594202898551,0.5492957746478874,0.7162162162162162,0.6268656716417911,0.578125,0.6226415094339622,0.631578947368421,0.8266666666666667,0.6923076923076923,0.9436619718309859,0.7878787878787878,0.62,0.9285714285714286
0.855072463768116,0.6619718309859155,0.9324324324324325,0.8507462686567164,0.671875,0.8867924528301887,0.7719298245614035,0.9333333333333333,0.9038461538461539,0.8732394366197183,0.8181818181818182,0.8,0.35714285714285715
0.8985507246376812,0.7746478873239436,0.8783783783783784,0.9104477611940298,0.6875,0.7924528301886793,0.9298245614035088,0.84,0.9230769230769231,0.8873239436619719,0.8787878787878788,0.62,0.7321428571428571
0.8115942028985508,0.7323943661971831,0.7297297297297297,0.7761194029850746,0.59375,0.660377358490566,0.8596491228070176,0.9466666666666667,0.7884615384615384,0.7887323943661971,0.7727272727272727,0.46,0.5892857142857143
0.6956521739130435,0.647887323943662,0.6756756756756757,0.7910447761194029,0.59375,0.5849056603773585,0.631578947368421,0.8533333333333334,0.75,0.8873239436619719,0.8939393939393939,0.68,0.8214285714285714
0.8840579710144928,0.7887323943661971,0.7567567567567568,0.7910447761194029,0.703125,0.6792452830188679,0.6491228070175439,0.8533333333333334,0.7307692307692307,0.8450704225352113,0.7727272727272727,0.74,0.7321428571428571
0.782608695652174,0.7183098591549296,0.6621621621621622,0.6417910447761194,0.5,0.7547169811320755,0.7894736842105263,0.8933333333333333,0.7307692307692307,0.8309859154929577,0.7878787878787878,0.88,0.7321428571428571
0.9565217391304348,0.8028169014084507,0.9324324324324325,0.8208955223880597,0.734375,0.7735849056603774,0.5087719298245614,0.6933333333333334,0.8461538461538461,0.7183098591549296,0.6818181818181818,0.76,0.7678571428571429
0.7971014492753623,0.676056338028169,0.7837837837837838,0.746268656716418,0.609375,0.6037735849056604,0.6842105263157895,0.68,0.6538461538461539,0.8309859154929577,0.7878787878787878,0.5,0.7142857142857143
0.6811594202898551,0.5352112676056338,0.7567567567567568,0.8208955223880597,0.71875,0.7735849056603774,0.7894736842105263,0.92,0.9038461538461539,0.9577464788732394,0.9090909090909091,0.8,0.9107142857142857
0.7536231884057971,0.6197183098591549,0.8783783783783784,0.8656716417910447,0.734375,0.8113207547169812,0.7368421052631579,0.9333333333333333,0.9230769230769231,0.8309859154929577,0.8181818181818182,0.76,0.875
0.7536231884057971,0.6901408450704225,0.7702702702702703,0.8507462686567164,0.734375,0.5849056603773585,0.7894736842105263,0.7466666666666667,0.5769230769230769,0.6338028169014085,0.5151515151515151,0.66,0.6607142857142857
0.6666666666666666,0.49295774647887325,0.6891891891891891,0.6716417910447762,0.296875,0.5094339622641509,0.6842105263157895,0.6133333333333333,0.5961538461538461,0.49295774647887325,0.5,0.8,0.7142857142857143
0.5797101449275363,0.4084507042253521,0.7432432432432432,0.6865671641791045,0.546875,0.7169811320754716,0.7543859649122807,0.8,0.8269230769230769,0.9154929577464789,0.7878787878787878,0.78,0.8571428571428571
0.7536231884057971,0.6197183098591549,0.9054054054054054,0.9253731343283582,0.6875,0.7735849056603774,0.8947368421052632,0.8266666666666667,0.7884615384615384,0.8873239436619719,0.7727272727272727,0.74,0.6785714285714286
0.5942028985507246,0.39436619718309857,0.5540540540540541,0.3880597014925373,0.65625,0.22641509433962265,0.2807017543859649,0.64,0.5769230769230769,0.5352112676056338,0.4393939393939394,0.44,0.6071428571428571
0.7971014492753623,0.6619718309859155,0.7162162162162162,0.8656716417910447,0.65625,0.6415094339622641,0.8596491228070176,0.7333333333333333,0.7884615384615384,0.8309859154929577,0.8181818181818182,0.72,0.7857142857142857
0.5942028985507246,0.5070422535211268,0.6081081081081081,0.6417910447761194,0.546875,0.6226415094339622,0.5789473684210527,0.7066666666666667,0.6923076923076923,0.8028169014084507,0.7272727272727273,0.82,0.8035714285714286
0.7101449275362319,0.7183098591549296,0.6756756756756757,0.6119402985074627,0.609375,0.5283018867924528,0.631578947368421,0.44,0.6923076923076923,0.2535211267605634,0.22727272727272727,0.02,0.10714285714285714
0.8260869565217391,0.7746478873239436,0.6486486486486487,0.6567164179104478,0.296875,0.49056603773584906,0.5789473684210527,0.5333333333333333,0.7307692307692307,0.43661971830985913,0.5757575757575758,0.76,0.6071428571428571
0.6086956521739131,0.5492957746478874,0.3918918918918919,0.5223880597014925,0.609375,0.39622641509433965,0.631578947368421,0.7333333333333333,0.8076923076923077,0.8450704225352113,0.803030303030303,0.64,0.8035714285714286
0.10144927536231885,0.028169014084507043,0.35135135135135137,0.08955223880597014,0.171875,0.5471698113207547,0.42105263157894735,0.7066666666666667,0.4423076923076923,0.5211267605633803,0.3939393939393939,0.52,0.6071428571428571
0.5507246376811594,0.49295774647887325,0.581081081081081,0.44776119402985076,0.640625,0.49056603773584906,0.5614035087719298,0.6933333333333334,0.6538461538461539,0.6338028169014085,0.696969696969697,0.56,0.5892857142857143
0.6521739130434783,0.6338028169014085,0.9459459459459459,0.9402985074626866,0.375,0.7358490566037735,0.8421052631578947,0.21333333333333335,0.8461538461538461,0.11267605633802817,0.13636363636363635,0.66,0.17857142857142858
0.782608695652174,0.6197183098591549,0.5,0.5074626865671642,0.515625,0.7169811320754716,0.631578947368421,0.8,0.8846153846153846,0.8169014084507042,0.8787878787878788,0.76,0.7142857142857143
0.5797101449275363,0.5492957746478874,0.6351351351351351,0.7313432835820896,0.484375,0.8490566037735849,0.8947368421052632,0.84,0.75,0.7746478873239436,0.696969696969697,0.8,0.7321428571428571
0.391304347826087,0.3380281690140845,0.5405405405405406,0.746268656716418,0.53125,0.7735849056603774,0.7368421052631579,0.56,0.6346153846153846,0.4084507042253521,0.5909090909090909,0.82,0.6071428571428571
0.8260869565217391,0.7323943661971831,0.7837837837837838,0.8059701492537313,0.71875,0.6981132075471698,0.7017543859649122,0.9333333333333333,0.7884615384615384,0.8732394366197183,0.8333333333333334,0.8,0.8035714285714286
0.5652173913043478,0.3380281690140845,0.7837837837837838,0.7761194029850746,0.640625,0.6792452830188679,0.7368421052631579,0.56,0.5961538461538461,0.4647887323943662,0.3787878787878788,0.2,0.6071428571428571
0.9565217391304348,0.676056338028169,0.918918918918919,0.9402985074626866,0.71875,0.7735849056603774,0.8421052631578947,0.49333333333333335,0.7307692307692307,0.4647887323943662,0.36363636363636365,0.74,0.30357142857142855
0.07246376811594203,0.028169014084507043,0.14864864864864866,0.1791044776119403,0.28125,0.5471698113207547,0.42105263157894735,0.9066666666666666,0.6730769230769231,0.8450704225352113,0.7575757575757576,0.96,0.7321428571428571
0.8405797101449275,0.647887323943662,0.7702702702702703,0.7910447761194029,0.59375,0.8301886792452831,0.7719298245614035,0.84,0.8846153846153846,0.7887323943661971,0.7121212121212122,0.76,0.7857142857142857
0.8260869565217391,0.6056338028169014,0.9324324324324325,0.8208955223880597,0.765625,0.6792452830188679,0.6666666666666666,0.8,0.6923076923076923,0.8450704225352113,0.7878787878787878,0.56,0.7857142857142857
0.6956521739130435,0.6338028169014085,0.8783783783783784,0.9552238805970149,0.71875,0.6037735849056604,0.8070175438596491,0.8533333333333334,0.75,0.7887323943661971,0.8333333333333334,0.4,0.5357142857142857
0.7971014492753623,0.7323943661971831,0.8243243243243243,0.8955223880597015,0.484375,0.6415094339622641,0.8947368421052632,0.8,0.6538461538461539,0.8873239436619719,0.9090909090909091,0.7,0.6964285714285714
0.782608695652174,0.6901408450704225,0.8243243243243243,0.9552238805970149,0.59375,0.5849056603773585,0.8771929824561403,0.8666666666666667,0.6538461538461539,0.7887323943661971,0.8181818181818182,0.34,0.6428571428571429
0.5362318840579711,0.5915492957746479,0.7702702702702703,0.7313432835820896,0.546875,0.6792452830188679,0.7894736842105263,0.7866666666666666,0.7692307692307693,0.8169014084507042,0.8181818181818182,0.66,0.8214285714285714
0.8260869565217391,0.7464788732394366,0.7162162162162162,0.7910447761194029,0.640625,0.8113207547169812,0.7543859649122807,0.88,0.8653846153846154,0.8450704225352113,0.7575757575757576,0.9,0.8214285714285714
0.8695652173913043,0.5915492957746479,1.0,0.8955223880597015,0.703125,0.7924528301886793,0.8070175438596491,0.8133333333333334,0.8269230769230769,0.8450704225352113,0.8181818181818182,0.74,0.6428571428571429
0.10144927536231885,0.09859154929577464,0.17567567567567569,0.07462686567164178,0.4375,0.32075471698113206,0.47368421052631576,0.3333333333333333,0.8076923076923077,0.323943661971831,0.6060606060606061,0.0,0.5178571428571429
0.2463768115942029,0.18309859154929578,0.22972972972972974,0.16417910447761194,0.140625,0.20754716981132076,0.5263157894736842,0.44,0.057692307692307696,0.352112676056338,0.5303030303030303,0.12,0.26785714285714285
0.37681159420289856,0.49295774647887325,0.5540540540540541,0.582089552238806,0.3125,0.41509433962264153,0.7543859649122807,0.6266666666666667,0.4230769230769231,0.5774647887323944,0.8484848484848485,0.52,0.6964285714285714
0.7536231884057971,0.704225352112676,0.7162162162162162,0.8059701492537313,0.625,0.6981132075471698,0.7368421052631579,0.7866666666666666,0.6923076923076923,0.647887323943662,0.6363636363636364,0.7,0.6607142857142857
0.8260869565217391,0.7323943661971831,0.5675675675675675,0.7761194029850746,0.65625,0.2641509433962264,0.6842105263157895,0.84,0.6538461538461539,0.8450704225352113,0.7878787878787878,0.84,0.75
0.4927536231884058,0.5633802816901409,0.5675675675675675,0.6567164179104478,0.6875,0.5660377358490566,0.7017543859649122,0.7866666666666666,0.8076923076923077,0.7887323943661971,0.7878787878787878,0.9,0.75
0.8115942028985508,0.5915492957746479,0.7297297297297297,0.6119402985074627,0.8125,0.7547169811320755,0.7017543859649122,0.8,0.7884615384615384,0.8450704225352113,0.5,0.82,0.8392857142857143
0.2608695652173913,0.23943661971830985,0.5405405405405406,0.4626865671641791,0.6875,0.2830188679245283,0.42105263157894735,0.8,0.5192307692307693,0.9295774647887324,0.9090909090909091,0.72,0.6071428571428571
0.7101449275362319,0.5492957746478874,0.5135135135135135,0.5522388059701493,0.6875,0.6792452830188679,0.8245614035087719,0.8933333333333333,0.8846153846153846,0.8591549295774648,0.7878787878787878,0.6,0.8214285714285714
0.782608695652174,0.6338028169014085,0.7972972972972973,0.7910447761194029,0.703125,0.6981132075471698,0.7368421052631579,0.8666666666666667,0.8269230769230769,0.9014084507042254,0.8181818181818182,0.8,0.8392857142857143
0.15942028985507245,0.2535211267605634,0.5675675675675675,0.5522388059701493,0.484375,0.24528301886792453,0.22807017543859648,0.5733333333333334,0.7692307692307693,0.39436619718309857,0.7727272727272727,0.84,0.6428571428571429
0.8260869565217391,0.704225352112676,0.972972972972973,0.8507462686567164,0.625,0.6981132075471698,0.7192982456140351,0.7333333333333333,0.9038461538461539,0.7605633802816901,0.8484848484848485,0.68,0.5
0.855072463768116,0.8309859154929577,0.8243243243243243,0.8955223880597015,0.609375,0.8113207547169812,0.8947368421052632,0.7066666666666667,0.8846153846153846,0.8028169014084507,0.8939393939393939,0.7,0.5535714285714286
0.7246376811594203,0.6901408450704225,0.6621621621621622,0.7611940298507462,0.5625,0.5660377358490566,0.7017543859649122,0.7866666666666666,0.7307692307692307,0.8028169014084507,0.7878787878787878,0.5,0.7321428571428571
0.8115942028985508,0.5633802816901409,0.7702702702702703,0.6716417910447762,0.65625,0.7735849056603774,0.6666666666666666,0.8,0.6346153846153846,0.8309859154929577,0.7121212121212122,0.8,0.875
0.855072463768116,0.7746478873239436,0.8378378378378378,0.8805970149253731,0.6875,0.6226415094339622,0.7368421052631579,0.7866666666666666,0.8269230769230769,0.8591549295774648,0.803030303030303,0.72,0.8928571428571429
0.8405797101449275,0.7183098591549296,0.7432432432432432,0.6865671641791045,0.734375,0.49056603773584906,0.5789473684210527,0.92,0.6346153846153846,0.7464788732394366,0.696969696969697,0.64,0.7857142857142857
0.6666666666666666,0.5492957746478874,0.7702702702702703,0.746268656716418,0.703125,0.7547169811320755,0.7368421052631579,0.7466666666666667,0.8846153846153846,0.8309859154929577,0.803030303030303,0.8,0.8214285714285714
0.7971014492753623,0.8309859154929577,0.6351351351351351,0.7164179104477612,0.640625,0.49056603773584906,0.7017543859649122,0.88,0.7115384615384616,0.7605633802816901,0.7424242424242424,0.88,0.7321428571428571
0.8985507246376812,0.7605633802816901,0.8783783783783784,0.8805970149253731,0.703125,1.0,1.0,0.8933333333333333,0.9038461538461539,0.4507042253521127,0.4393939393939394,0.74,0.7321428571428571
0.782608695652174,0.6619718309859155,0.8243243243243243,0.7313432835820896,0.84375,0.7735849056603774,0.7894736842105263,0.8,0.8653846153846154,0.8591549295774648,0.803030303030303,0.72,0.9821428571428571
0.6811594202898551,0.6338028169014085,0.7297297297297297,0.7164179104477612,0.75,0.660377358490566,0.5964912280701754,0.7733333333333333,0.8269230769230769,0.7183098591549296,0.7424242424242424,0.88,0.7857142857142857
0.7536231884057971,0.676056338028169,0.7837837837837838,0.9104477611940298,0.796875,0.5471698113207547,0.631578947368421,0.8933333333333333,0.7115384615384616,0.9436619718309859,0.803030303030303,0.64,0.5714285714285714
0.855072463768116,0.7887323943661971,0.7702702702702703,0.8208955223880597,0.6875,0.7169811320754716,0.7017543859649122,0.9333333333333333,0.7692307692307693,0.8873239436619719,0.8636363636363636,0.64,0.7142857142857143
0.8115942028985508,0.7183098591549296,0.8513513513513513,0.9104477611940298,0.75,0.8113207547169812,0.9298245614035088,0.8666666666666667,0.9038461538461539,0.9577464788732394,0.8787878787878788,0.8,0.5892857142857143
0.7681159420289855,0.6056338028169014,0.7432432432432432,0.8059701492537313,0.765625,0.5849056603773585,0.7719298245614035,0.8266666666666667,0.8653846153846154,0.8732394366197183,0.9242424242424242,0.72,0.8035714285714286
0.6956521739130435,0.6338028169014085,0.8378378378378378,0.8507462686567164,0.53125,0.660377358490566,0.7017543859649122,0.8266666666666667,0.8461538461538461,0.8028169014084507,0.8484848484848485,0.64,0.7857142857142857
0.9710144927536232,0.7887323943661971,0.8513513513513513,0.8208955223880597,0.65625,0.7735849056603774,0.8421052631578947,0.92,0.8846153846153846,0.8591549295774648,0.8333333333333334,0.86,0.7678571428571429
0.9565217391304348,0.8309859154929577,0.8513513513513513,0.7910447761194029,0.640625,0.8301886792452831,0.7543859649122807,0.96,0.8846153846153846,0.8169014084507042,0.7727272727272727,0.8,0.8035714285714286
